Mr. Thomas (Jnr.) McEllistrim,(15/01/1926 - 25/02/2000),Farmer,Fianna Fáil members of the 22nd Dáil,Kerry North
Mr. Thomas Meaney,(11/08/1931 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Cork Mid
Mr. Robert (Bobby) Molloy,(06/07/1936 - ),Company Director,Fianna Fáil members of the 22nd Dáil,Galway West
Mr. Séan Moore,(19/05/1913 - 01/10/1986),Gas Company Official,Fianna Fáil members of the 22nd Dáil,Dublin South-East
Mr. Patrick J. Morley,(01/03/1931 - ),Primary Teacher,Fianna Fáil members of the 22nd Dáil,Mayo East
Mr. Ciarán Murphy,(30/05/1940 - ),Secondary School Teacher,Fianna Fáil members of the 22nd Dáil,Wicklow
Mr. Thomas Nolan,(27/07/1921 - 17/08/1992),Former Member of the Defence Forces and Wholesale Distributor,Fianna Fáil members of the 22nd Dáil,Nominated by the Taoiseach
Mr. Michael J. (Limerick West) Noonan,(04/08/1935 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Limerick West
Mr. Martin O'Donoghue,(13/05/1933 - ),Public Representative Formerly University professor Economist,Fianna Fáil members of the 22nd Dáil,Dún Laoghaire
Dr. Rory O'Hanlon,(07/02/1934 - ),Public Representative and Medical Practitioner,Fianna Fáil members of the 22nd Dáil,Cavan-Monaghan
Mr. John (Kerry) O'Leary,(03/05/1933 - ),County Council Staff Officer,Fianna Fáil members of the 22nd Dáil,Kerry South
Mr. Desmond J. O'Malley,(01/02/1939 - ),Solicitor,Fianna Fáil members of the 22nd Dáil,Limerick East
Mr. Patrick Power,(19/11/1928 - ),National Teacher,Fianna Fáil members of the 22nd Dáil,Kildare
Mr. Albert Reynolds,(01/11/1932 - ),Company Director,Fianna Fáil members of the 22nd Dáil,Longford -Westmeath
Mr. Michael Smith,(08/11/1940 - ),Farmer,Fianna Fáil members of the 22nd Dáil,Tipperary North
Mr. Jim Tunney,(25/12/1923 - 17/01/2002),Teacher,Fianna Fáil members of the 22nd Dáil,Dublin North-West
Mr. Seán Walsh,(03/04/1925 - 26/12/1989),Company Official,Fianna Fáil members of the 22nd Dáil,Labour Panel
Mr. John P. Wilson,(08/07/1923 - 09/07/2007),University Lecturer,Fianna Fáil members of the 22nd Dáil,Cavan
Dr. Michael J. Woods,(08/12/1935 - ),Marketing Consultant and Managing Director.,Fianna Fáil members of the 22nd Dáil,Dublin (Clontarf)
Mr. Pearse Wyse,(02/03/1928 - 28/04/2009),Printing Works Manager,Fianna Fáil members of the 22nd Dáil,Cork Borough
