Mr. John Grattan Esmonde,(27/06/1928 - 16/05/1987),Senior Counsel,Fine Gael members of the 20th Dáil,Wexford
Mr. Martin Finn,(22/08/1917 - 07/03/1988),Farmer,Fine Gael members of the 20th Dáil,Mayo East
Mr. Garret FitzGerald,(09/02/1926 - ),Lecturer Economist,Fine Gael members of the 20th Dáil,Industrial and Commercial Panel
Mr. Thomas J. (Cavan) Fitzpatrick,(14/02/1918 - 02/10/2006),Solicitor,Fine Gael members of the 20th Dáil,Administrative Panel
Mr. Oliver J. Flanagan,(22/05/1920 - 26/04/1987),Carpenter and Auctioneer,Fine Gael members of the 20th Dáil,Leix-Offaly
Mr. Eugene Gilhawley,(14/04/1910 - 03/05/1987),Teacher,Fine Gael members of the 20th Dáil,Sligo-Leitrim
Mr. Desmond Governey,(11/09/1920 - ),Businessman,Fine Gael members of the 20th Dáil,Carlow-Kilkenny
Mr. Brendan Griffin,(28/08/1935 - ),National Teacher,Fine Gael members of the 20th Dáil,Tipperary South
Mr. Paddy Harte,(26/07/1931 - ),Farmer Butcher,Fine Gael members of the 20th Dáil,Donegal North-East
Mr. Patrick Hegarty,(26/12/1926 - 31/10/2002),Farmer,Fine Gael members of the 20th Dáil,Cork North-East
Mrs. Brigid Hogan-O'Higgins,(10/03/1932 - ),Farmer,Fine Gael members of the 20th Dáil,Galway South
Mr. Denis Francis Jones,(12/10/1906 - 06/05/1987),National School Teacher,Fine Gael members of the 20th Dáil,Limerick West
Professor John M. Kelly,(31/08/1931 - 24/01/1991),University Professor Barrister,Fine Gael members of the 20th Dáil,Cultural and Educational Panel
Mr. Enda Kenny,(24/04/1951 - ),Teacher,Fine Gael members of the 20th Dáil,Mayo West
Mr. Henry Kenny,(07/09/1913 - 25/09/1975),Teacher,Fine Gael members of the 20th Dáil,Mayo South
Mr. Gerald L'Estrange,(07/11/1917 - 05/04/1996),Farmer,Fine Gael members of the 20th Dáil,Administrative Panel
Mr. Gerard M. Lynch,(15/06/1931 - ),Baker and Farmer,Fine Gael members of the 20th Dáil,Kerry North
Mr. Patrick Malone,(30/05/1916 - 03/12/1993),Farmer,Fine Gael members of the 20th Dáil,Agricultural Panel
Mr. Charles McDonald,(11/06/1935 - ),Farmer Full time representative,Fine Gael members of the 20th Dáil,Agricultural Panel
Mr. Joseph McLoughlin,(12/08/1916 - 03/07/1991),Farmer,Fine Gael members of the 20th Dáil,Sligo-Leitrim
Mr. Lawrence (Larry) McMahon,(09/01/1929 - 16/02/2006),Victualler,Fine Gael members of the 20th Dáil,Dublin County South
Mr. Fergus O'Brien,(30/03/1930 - ),Formerly Official of the E.S.B.,Fine Gael members of the 20th Dáil,Dublin South-East
Mr. Thomas G. O'Donnell,(30/08/1926 - ),Journalist,Fine Gael members of the 20th Dáil,Limerick East
Mr. John L. O'Sullivan,(08/06/1901 - 28/02/1990),Farmer,Fine Gael members of the 20th Dáil,Administrative Panel
Mr. Patrick Joseph Reynolds,(25/11/1920 - 27/12/2003),General Merchant Farmer and Auctioneer,Fine Gael members of the 20th Dáil,Roscommon
Mr. Richie Ryan,(27/02/1929 - ),Lawyer,Fine Gael members of the 20th Dáil,Dublin South-West
Mr. Myles Staunton,(24/09/1935 - ),Managing Director Clew Bay Seaweeds and Poultry Farmer,Fine Gael members of the 20th Dáil,Mayo West
Mr. Frank Taylor,(30/05/1914 - 15/04/1989),Farmer,Fine Gael members of the 20th Dáil,Clare
Mr. Godfrey Timmins,(06/09/1927 - 11/04/2001),General Merchant Publican,Fine Gael members of the 20th Dáil,Wicklow
Mr. Brendan Toal,(01/12/1940 - ),Lawyer,Fine Gael members of the 20th Dáil,Monaghan
Mr. James White,(02/01/1938 - ),Poultry Farmer Supermarket and Hotel Director,Fine Gael members of the 20th Dáil,Donegal-Leitrim
