Mr. James (Jimmy) (Monaghan) Leonard,(05/06/1927 - ),Farmer and Auctioneer,Fianna Fáil members of the 25th Dáil,Monaghan
Mr. Terry Leyden,(01/10/1945 - ),Architect (M.I. Arch S.),Fianna Fáil members of the 25th Dáil,Roscommon-Leitrim
Mr. Michael Lynch,(25/08/1934 - ),Publican,Fianna Fáil members of the 25th Dáil,Meath
Mr. Denis Lyons,(01/08/1935 - ),Public Representative Sheet Metal Worker,Fianna Fáil members of the 25th Dáil,Cork North-Central
Mr. Ray MacSharry,(29/04/1938 - ),Haulage Contractor and Farmer,Fianna Fáil members of the 25th Dáil,Sligo-Leitrim
Dr. Sean (Tipperary) McCarthy,(01/01/1937 - ),Medical Doctor and Physician,Fianna Fáil members of the 25th Dáil,Tipperary South
Mr. Charlie McCreevy,(30/09/1949 - ),Chartered Accountant,Fianna Fáil members of the 25th Dáil,Kildare
Ms. Mary Mooney,(01/12/1958 - ),Shopkeeper,Fianna Fáil members of the 25th Dáil,Dublin South-Central
Mr. Patrick J. Morley,(01/03/1931 - ),Primary Teacher,Fianna Fáil members of the 25th Dáil,Mayo East
Mr. Donal Moynihan,(02/10/1941 - ),Farmer,Fianna Fáil members of the 25th Dáil,Cork North-West
Mr. M. J. Nolan,(25/01/1951 - ),Manufacturer,Fianna Fáil members of the 25th Dáil,Nominated by the Taoiseach
Mr. Michael J. (Limerick West) Noonan,(04/08/1935 - ),Farmer,Fianna Fáil members of the 25th Dáil,Limerick West
Mr. Willie O'Dea,(01/11/1952 - ),Barrister-at-Law Lecturer,Fianna Fáil members of the 25th Dáil,Limerick East
Mr. John O'Donoghue,(28/05/1956 - ),Solicitor,Fianna Fáil members of the 25th Dáil,Kerry South
Dr. Rory O'Hanlon,(07/02/1934 - ),Public Representative and Medical Practitioner,Fianna Fáil members of the 25th Dáil,Cavan-Monaghan
Mr. Batt O'Keeffe,(02/04/1945 - ),Public Representative Formerly Lecturer in Cork Institute of Technology,Fianna Fáil members of the 25th Dáil,Cork South-Central
Mr. Edward O'Keeffe,(01/08/1942 - ),Formerly Company Director Farmer,Fianna Fáil members of the 25th Dáil,Nominated by the Taoiseach
Mr. Michael O'Kennedy,(21/02/1936 - ),Senior Counsel,Fianna Fáil members of the 25th Dáil,Cultural and Educational Panel
Mr. John (Kerry) O'Leary,(03/05/1933 - ),County Council Staff Officer,Fianna Fáil members of the 25th Dáil,Kerry South
Ms. Mary O'Rourke,(31/05/1937 - ),Full Time Public Representative formerly Teacher,Fianna Fáil members of the 25th Dáil,Cultural and Educational Panel
Mr. Patrick Power,(19/11/1928 - ),National Teacher,Fianna Fáil members of the 25th Dáil,Kildare
Mr. Albert Reynolds,(01/11/1932 - ),Company Director,Fianna Fáil members of the 25th Dáil,Longford -Westmeath
Mr. Dick Roche,(30/03/1947 - ),Public Representative University Lecturer,Fianna Fáil members of the 25th Dáil,Wicklow
Mr. Michael Smith,(08/11/1940 - ),Farmer,Fianna Fáil members of the 25th Dáil,Tipperary North
Mr. John Stafford,(20/05/1944 - ),Funeral Director,Fianna Fáil members of the 25th Dáil,Dublin Central
Mr. Brian Swift,(01/05/1952 - ),Solicitor,Fianna Fáil members of the 25th Dáil,Waterford
Mr. Noel Treacy,(18/12/1952 - ),Auctioneer,Fianna Fáil members of the 25th Dáil,Galway East
Mr. Jim Tunney,(25/12/1923 - 17/01/2002),Teacher,Fianna Fáil members of the 25th Dáil,Dublin North-West
Mr. Dan Wallace,(14/06/1942 - ),Customs Clerk with Henry Ford Ltd.,Fianna Fáil members of the 25th Dáil,Cork North-Central
Mr. Joe Walsh,(01/05/1943 - ),Dairy Manager,Fianna Fáil members of the 25th Dáil,Cork South-West
Mr. Seán Walsh,(03/04/1925 - 26/12/1989),Company Official,Fianna Fáil members of the 25th Dáil,Labour Panel
Mr. John P. Wilson,(08/07/1923 - 09/07/2007),University Lecturer,Fianna Fáil members of the 25th Dáil,Cavan
Dr. Michael J. Woods,(08/12/1935 - ),Marketing Consultant and Managing Director.,Fianna Fáil members of the 25th Dáil,Dublin (Clontarf)
Mr. G.V. Wright,(03/08/1947 - ),Businessman,Fianna Fáil members of the 25th Dáil,Nominated by the Taoiseach
