Mr. Tadhg Crowley,( - 12/03/1970),Merchant.,Fianna Fáil members of the 11th Dáil,Limerick
Mr. Francis Joseph Daly,( - 18/02/1950),Peace Commissioner,Fianna Fáil members of the 11th Dáil,Cork Borough
Mr. Eamon de Valera,(14/10/1882 - 29/08/1975),Secondary Teacher,Fianna Fáil members of the 11th Dáil,Clare East
Mr. Thomas Derrig,( - 19/11/1956),Headmaster,Fianna Fáil members of the 11th Dáil,Mayo North and West
Mr. Seamus Fitzgerald,(21/08/1896 - 23/07/1972),Fianna Fáil (Fianna Fáil members of the 11th Dáil),Fianna Fáil members of the 11th Dáil,Elected
Mr. Stephen Flynn,( - 24/11/1960),Fianna Fáil (Fianna Fáil members of the 11th Dáil),Fianna Fáil members of the 11th Dáil,Leitrim-Sligo
Mr. Andrew Fogarty,(13/04/1879 - 24/04/1953),Farmer,Fianna Fáil members of the 11th Dáil,Tipperary
Mr. Patrick J. Fogarty,( - 02/05/1947),Insurance Broker Turf Accountant,Fianna Fáil members of the 11th Dáil,Dublin County
Mr. John Friel,(01/08/1889 - 01/10/1963),Merchant,Fianna Fáil members of the 11th Dáil,Donegal East
Mr. Patrick J. Gorry,(14/07/1896 - 23/10/1965),Farmer,Fianna Fáil members of the 11th Dáil,Leix-Offaly
Mr. Thomas Harris,(01/01/1895 - 18/02/1974),Farmer,Fianna Fáil members of the 11th Dáil,Kildare
Mr. John B. Healy,( - 01/01/1995),Solicitor,Fianna Fáil members of the 11th Dáil,Kerry South
Mr. Michael Hilliard,(11/03/1903 - 01/01/1982),Livestock Trader,Fianna Fáil members of the 11th Dáil,Meath-Westmeath
Mr. Francis Humphreys,( - 19/04/1961),Medical Practitioner,Fianna Fáil members of the 11th Dáil,Carlow-Kilkenny
Mr. Michael Joseph Kennedy,( - 14/02/1965),Clerk,Fianna Fáil members of the 11th Dáil,Longford -Westmeath
Mr. Mark (Snr.) Killilea,(01/01/1896 - 29/09/1970),Farmer and Shopkeeper,Fianna Fáil members of the 11th Dáil,Galway
Mr. James Kilroy,( - 05/01/1954),Farmer,Fianna Fáil members of the 11th Dáil,Mayo North
Mr. Eamon Kissane,( - 20/05/1979),Teacher Barrister at Law,Fianna Fáil members of the 11th Dáil,Kerry
Mr. Seán F. Lemass,(15/07/1899 - 11/05/1971),Outfitter,Fianna Fáil members of the 11th Dáil,Dublin South
Mr. Patrick J. Little,(17/06/1884 - 16/05/1963),Solicitor and Journalist,Fianna Fáil members of the 11th Dáil,Waterford
Mr. James B. Lynch,( - 12/03/1954),Physician and Surgeon,Fianna Fáil members of the 11th Dáil,Dublin South
Mr. Seán MacEntee,( - 10/01/1984),Engineer,Fianna Fáil members of the 11th Dáil,Monaghan South
Mr. John McCann,(17/06/1905 - 23/02/1980),Author and Journalist,Fianna Fáil members of the 11th Dáil,Dublin South
Mr. Thomas (Snr.) McEllistrim,(14/10/1894 - 04/12/1973),Farmer,Fianna Fáil members of the 11th Dáil,Kerry
Mr. Michael Moran,(25/12/1912 - 06/05/1983),Solicitor,Fianna Fáil members of the 11th Dáil,Mayo South
Mr. Michael Morrissey,( - 10/05/1947),Fianna Fáil (Fianna Fáil members of the 11th Dáil),Fianna Fáil members of the 11th Dáil,Waterford
Mr. Seán Moylan,( - 16/11/1957),Building Contractor,Fianna Fáil members of the 11th Dáil,Cork Mid North South South-East West
Mr. Donnchadh Ó Briain,(17/11/1897 - 22/09/1981),Irish Teacher and Assistant Creamery Manager,Fianna Fáil members of the 11th Dáil,Limerick
Mr. Seán O'Grady,(01/12/1889 - 07/04/1966),Garage Proprietor,Fianna Fáil members of the 11th Dáil,Clare
Mr. Seán T. O'Kelly,(25/08/1882 - 23/11/1966),Journalist,Fianna Fáil members of the 11th Dáil,Dublin (College Green)
Mr. Matthew O'Reilly,(01/03/1880 - 13/11/1962),Farmer,Fianna Fáil members of the 11th Dáil,Meath
Mr. Timothy (Ted) O'Sullivan,(26/07/1899 - ),Farmer,Fianna Fáil members of the 11th Dáil,Cork West
Ms. Bridget Mary Rice,( - 08/12/1967),Postmistress,Fianna Fáil members of the 11th Dáil,Monaghan
Mr. Patrick J. Ruttledge,( - 08/05/1952),Solicitor,Fianna Fáil members of the 11th Dáil,Mayo North and West
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 11th Dáil,Wexford South
Mr. Martin Ryan,(31/01/1900 - 22/07/1943),Farmer,Fianna Fáil members of the 11th Dáil,Tipperary
Mr. Robert Ryan,( - 23/04/1952),Farmer,Fianna Fáil members of the 11th Dáil,Limerick
Mr. Michael Sheridan,( - 06/07/1970),Farmer,Fianna Fáil members of the 11th Dáil,Cavan
Mr. Leo Baptist Skinner,(01/08/1901 - 27/01/1970),Solicitor,Fianna Fáil members of the 11th Dáil,Cork North
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 11th Dáil,Cavan
Mr. Oscar Traynor,(21/03/1886 - 21/12/1963),Woodcarver and Compositor,Fianna Fáil members of the 11th Dáil,Dublin North
Dr. Francis Constantine (Dr.) Ward,(12/02/1890 - 15/12/1966),Medical Practitioner,Fianna Fáil members of the 11th Dáil,Monaghan
