Mr. Noel Davern,(24/12/1945 - ),Public Representative formerly Farmer Publican and Company Representative,Fianna Fáil members of the 26th Dáil,Tipperary South
Ms. Síle de Valera,(17/12/1954 - ),Public Representative formerly career guidance teacher,Fianna Fáil members of the 26th Dáil,Dublin County Mid
Mr. Noel Dempsey,(06/01/1953 - ),Minister formerly Career Guidance Counsellor,Fianna Fáil members of the 26th Dáil,Meath
Mr. John Dennehy,(22/03/1940 - ),Full-Time Public Representative formerly Engineering Supervisor Irish Steel Limited,Fianna Fáil members of the 26th Dáil,Cork South-Central
Mr. John Ellis,(02/05/1952 - ),Public Representative Farmer and Businessman,Fianna Fáil members of the 26th Dáil,Agricultural Panel
Mr. Frank Fahey,(06/06/1951 - ),Public Representative formerly Secondary School Teacher,Fianna Fáil members of the 26th Dáil,Galway West
Mr. John (Jackie) Fahey,(23/01/1928 - ),Farmer Auctioneer Insurance Broker,Fianna Fáil members of the 26th Dáil,Tipperary South
Mr. Liam Joseph Fitzgerald,(01/09/1949 - ),Full-Time Public Representative formerly National Teacher,Fianna Fáil members of the 26th Dáil,Dublin North-East
Dr. Dermot Fitzpatrick,(12/04/1940 - ),Family Doctor and Dentist,Fianna Fáil members of the 26th Dáil,Dublin Central
Mr. Chris Flood,(01/05/1947 - ),Minister of State formerly Businessman,Fianna Fáil members of the 26th Dáil,Dublin South-West
Mr. Pádraig Flynn,(09/05/1939 - ),Primary Teacher and Publican,Fianna Fáil members of the 26th Dáil,Mayo West
Mr. Pat (The Cope) Gallagher (Seat vacated 06-06-2009),(10/03/1948 - ),Fish exporter Public Representative,Fianna Fáil members of the 26th Dáil,Donegal South-West
Mrs. Máire Geoghegan-Quinn,(05/09/1950 - ),National Teacher author,Fianna Fáil members of the 26th Dáil,Galway West
Mr. Charles J. Haughey,(16/09/1925 - 13/06/2006),Formerly Accountant,Fianna Fáil members of the 26th Dáil,Dublin North-East
Mr. Brian Hillery,(22/11/1937 - ),Professor and Head Department of Industrial Relations University College Dublin,Fianna Fáil members of the 26th Dáil,Labour Panel
Mr. Colm Hilliard,(01/05/1936 - 14/01/2002),Livestock Marketing Manager Auctioneer Accountant,Fianna Fáil members of the 26th Dáil,Meath
Mr. Liam Hyland,(24/04/1933 - ),Farmer,Fianna Fáil members of the 26th Dáil,Industrial and Commercial Panel
Mr. Joe Jacob,(01/04/1939 - ),Public Representative Licenced Vintner,Fianna Fáil members of the 26th Dáil,Wicklow
Mr. Laurence Kelly,(01/12/1946 - ),Shopkeeper,Fianna Fáil members of the 26th Dáil,Cork North-West
Mr. Brendan Kenneally,(01/04/1955 - ),Full-Time Public Representative Formerly Accountant,Fianna Fáil members of the 26th Dáil,Waterford
Mr. Séamus Kirk,(26/04/1945 - ),Farmer,Fianna Fáil members of the 26th Dáil,Louth
Mr. Michael P. Kitt,(17/05/1950 - ),Primary School Teacher,Fianna Fáil members of the 26th Dáil,Galway North-East
Mr. Tom Kitt,(11/07/1952 - ),Teacher,Fianna Fáil members of the 26th Dáil,Dublin South
Mr. Liam Lawlor,(01/10/1945 - 22/10/2005),Managing Director of Refrigeration Engineering Company,Fianna Fáil members of the 26th Dáil,Dublin County West
Mr. Brian (Snr.) Lenihan,(17/11/1930 - 01/11/1995),Company Director Barrister-at-Law,Fianna Fáil members of the 26th Dáil,Industrial and Commercial Panel
Mr. James (Jimmy) (Monaghan) Leonard,(05/06/1927 - ),Farmer and Auctioneer,Fianna Fáil members of the 26th Dáil,Monaghan
Mr. Terry Leyden,(01/10/1945 - ),Architect (M.I. Arch S.),Fianna Fáil members of the 26th Dáil,Roscommon-Leitrim
Mr. Denis Lyons,(01/08/1935 - ),Public Representative Sheet Metal Worker,Fianna Fáil members of the 26th Dáil,Cork North-Central
Mr. Micheál Martin,(01/08/1960 - ),Teacher,Fianna Fáil members of the 26th Dáil,Cork South-Central
Mr. Charlie McCreevy,(30/09/1949 - ),Chartered Accountant,Fianna Fáil members of the 26th Dáil,Kildare
Dr. James McDaid,(03/10/1949 - ),Medical Doctor,Fianna Fáil members of the 26th Dáil,Donegal North-East
Mr. Thomas (Jnr.) McEllistrim,(15/01/1926 - 25/02/2000),Farmer,Fianna Fáil members of the 26th Dáil,Kerry North
Mr. Patrick J. Morley,(01/03/1931 - ),Primary Teacher,Fianna Fáil members of the 26th Dáil,Mayo East
Mr. M. J. Nolan,(25/01/1951 - ),Manufacturer,Fianna Fáil members of the 26th Dáil,Nominated by the Taoiseach
Mr. Michael J. (Limerick West) Noonan,(04/08/1935 - ),Farmer,Fianna Fáil members of the 26th Dáil,Limerick West
Dr. John F. O'Connell,(20/01/1927 - ),Medical Doctor,Fianna Fáil members of the 26th Dáil,Dublin South-West
Mr. Willie O'Dea,(01/11/1952 - ),Barrister-at-Law Lecturer,Fianna Fáil members of the 26th Dáil,Limerick East
Mr. John O'Donoghue,(28/05/1956 - ),Solicitor,Fianna Fáil members of the 26th Dáil,Kerry South
Dr. Rory O'Hanlon,(07/02/1934 - ),Public Representative and Medical Practitioner,Fianna Fáil members of the 26th Dáil,Cavan-Monaghan
Mr. Edward O'Keeffe,(01/08/1942 - ),Formerly Company Director Farmer,Fianna Fáil members of the 26th Dáil,Nominated by the Taoiseach
Mr. Michael O'Kennedy,(21/02/1936 - ),Senior Counsel,Fianna Fáil members of the 26th Dáil,Cultural and Educational Panel
Mr. John (Kerry) O'Leary,(03/05/1933 - ),County Council Staff Officer,Fianna Fáil members of the 26th Dáil,Kerry South
Ms. Mary O'Rourke,(31/05/1937 - ),Full Time Public Representative formerly Teacher,Fianna Fáil members of the 26th Dáil,Cultural and Educational Panel
Mr. Martin J. O'Toole,(27/06/1925 - ),Farmer Livestock exporter and Haulage Contractor.,Fianna Fáil members of the 26th Dáil,Agricultural Panel
Mr. Seán Power,(01/10/1960 - ),Publican,Fianna Fáil members of the 26th Dáil,Kildare
Mr. Albert Reynolds,(01/11/1932 - ),Company Director,Fianna Fáil members of the 26th Dáil,Longford -Westmeath
Mr. Dick Roche,(30/03/1947 - ),Public Representative University Lecturer,Fianna Fáil members of the 26th Dáil,Wicklow
Mr. Michael Smith,(08/11/1940 - ),Farmer,Fianna Fáil members of the 26th Dáil,Tipperary North
Mr. John Stafford,(20/05/1944 - ),Funeral Director,Fianna Fáil members of the 26th Dáil,Dublin Central
Mr. Noel Treacy,(18/12/1952 - ),Auctioneer,Fianna Fáil members of the 26th Dáil,Galway East
Mr. Jim Tunney,(25/12/1923 - 17/01/2002),Teacher,Fianna Fáil members of the 26th Dáil,Dublin North-West
Mr. Dan Wallace,(14/06/1942 - ),Customs Clerk with Henry Ford Ltd.,Fianna Fáil members of the 26th Dáil,Cork North-Central
Ms. Mary Wallace,(13/06/1959 - ),Personnel Executive,Fianna Fáil members of the 26th Dáil,Administrative Panel
Mr. Joe Walsh,(01/05/1943 - ),Dairy Manager,Fianna Fáil members of the 26th Dáil,Cork South-West
Mr. John P. Wilson,(08/07/1923 - 09/07/2007),University Lecturer,Fianna Fáil members of the 26th Dáil,Cavan
Dr. Michael J. Woods,(08/12/1935 - ),Marketing Consultant and Managing Director.,Fianna Fáil members of the 26th Dáil,Dublin (Clontarf)
