Ms. Mary Coughlan,(01/05/1965 - ),Full-Time Public Representative formerly Social Worker,Fianna Fáil members of the 28th Dáil,Donegal South-West
Mr. Brian Cowen,(01/01/1960 - ),Minister formerly Solicitor,Fianna Fáil members of the 28th Dáil,Laoighis-Offaly
Mr. Martin Cullen (Resigned),(02/11/1954 - ),Public Representative formerly an Area Sales Representative,Fianna Fáil members of the 28th Dáil,Waterford
Mr. Brendan Daly,(02/02/1940 - ),Full-Time Public Representative,Fianna Fáil members of the 28th Dáil,Clare
Mr. Noel Davern,(24/12/1945 - ),Public Representative formerly Farmer Publican and Company Representative,Fianna Fáil members of the 28th Dáil,Tipperary South
Ms. Síle de Valera,(17/12/1954 - ),Public Representative formerly career guidance teacher,Fianna Fáil members of the 28th Dáil,Dublin County Mid
Mr. Noel Dempsey,(06/01/1953 - ),Minister formerly Career Guidance Counsellor,Fianna Fáil members of the 28th Dáil,Meath
Mr. John Dennehy,(22/03/1940 - ),Full-Time Public Representative formerly Engineering Supervisor Irish Steel Limited,Fianna Fáil members of the 28th Dáil,Cork South-Central
Mr. Sean (Longford-Roscommon) Doherty,(29/06/1944 - 07/06/2005),Full-Time Public Representative Auctioneer,Fianna Fáil members of the 28th Dáil,Roscommon-Leitrim
Mr. John Ellis,(02/05/1952 - ),Public Representative Farmer and Businessman,Fianna Fáil members of the 28th Dáil,Agricultural Panel
Mr. Frank Fahey,(06/06/1951 - ),Public Representative formerly Secondary School Teacher,Fianna Fáil members of the 28th Dáil,Galway West
Mr. Sean Fleming,(01/02/1958 - ),Full-Time Public Representative formerly Financial Director of the Fianna Fáil Party at National Level,Fianna Fáil members of the 28th Dáil,Laoighis-Offaly
Mr. Chris Flood,(01/05/1947 - ),Minister of State formerly Businessman,Fianna Fáil members of the 28th Dáil,Dublin South-West
Ms. Beverley Flynn,(09/06/1966 - ),Full-Time Public Representative formerly Financial Services Manager,Fianna Fáil members of the 28th Dáil,Mayo
Mr. Denis Foley,(14/05/1934 - ),Public Representative formerly Rate Collector,Fianna Fáil members of the 28th Dáil,Kerry North
Ms. Mary Hanafin,(01/06/1959 - ),Former secondary school teacher Full-Time Public Representative,Fianna Fáil members of the 28th Dáil,Dún Laoghaire
Mr. Sean Haughey,(08/11/1961 - ),Full-Time Public Representative,Fianna Fáil members of the 28th Dáil,Administrative Panel
Mr. Joe Jacob,(01/04/1939 - ),Public Representative Licenced Vintner,Fianna Fáil members of the 28th Dáil,Wicklow
Ms. Cecilia Keaveney,(27/11/1968 - ),Teacher,Fianna Fáil members of the 28th Dáil,Donegal North-East
Mr. Billy Kelleher,(20/01/1968 - ),Farmer,Fianna Fáil members of the 28th Dáil,Nominated by the Taoiseach
Mr. Brendan Kenneally,(01/04/1955 - ),Full-Time Public Representative Formerly Accountant,Fianna Fáil members of the 28th Dáil,Waterford
Mr. Tony Killeen,(09/06/1952 - ),Public Representative formerly National School Teacher,Fianna Fáil members of the 28th Dáil,Clare
Mr. Séamus Kirk,(26/04/1945 - ),Farmer,Fianna Fáil members of the 28th Dáil,Louth
Mr. Michael P. Kitt,(17/05/1950 - ),Primary School Teacher,Fianna Fáil members of the 28th Dáil,Galway North-East
Mr. Tom Kitt,(11/07/1952 - ),Teacher,Fianna Fáil members of the 28th Dáil,Dublin South
Mr. Liam Lawlor,(01/10/1945 - 22/10/2005),Managing Director of Refrigeration Engineering Company,Fianna Fáil members of the 28th Dáil,Dublin County West
Mr. Brian Joseph Lenihan,(21/05/1959 - ),Senior Counsel,Fianna Fáil members of the 28th Dáil,Dublin West
Mr. Conor Lenihan,(03/03/1963 - ),Journalist Company Executive,Fianna Fáil members of the 28th Dáil,Dublin South-West
Mr. Micheál Martin,(01/08/1960 - ),Teacher,Fianna Fáil members of the 28th Dáil,Cork South-Central
Mr. Charlie McCreevy,(30/09/1949 - ),Chartered Accountant,Fianna Fáil members of the 28th Dáil,Kildare
Dr. James McDaid,(03/10/1949 - ),Medical Doctor,Fianna Fáil members of the 28th Dáil,Donegal North-East
Marian McGennis,(01/11/1953 - ),Civil Servant,Fianna Fáil members of the 28th Dáil,Nominated by the Taoiseach
Mr. John McGuinness,(15/03/1955 - ),Full Time Public Representative,Fianna Fáil members of the 28th Dáil,Carlow-Kilkenny
Dr. Tom Moffatt,(01/01/1940 - ),General Practitioner,Fianna Fáil members of the 28th Dáil,Mayo East
Mr. John Anthony Moloney,(12/06/1953 - ),Air Traffic Controller Publican and Undertaker,Fianna Fáil members of the 28th Dáil,Laoighis-Offaly
Mr. Donal Moynihan,(02/10/1941 - ),Farmer,Fianna Fáil members of the 28th Dáil,Cork North-West
Mr. Michael Moynihan,(12/01/1968 - ),Farmer,Fianna Fáil members of the 28th Dáil,Cork North-West
Mr. Éamon Ó Cuív,(01/06/1950 - ),Co-Operative Manager,Fianna Fáil members of the 28th Dáil,Cultural and Educational Panel
Mr. Willie O'Dea,(01/11/1952 - ),Barrister-at-Law Lecturer,Fianna Fáil members of the 28th Dáil,Limerick East
Mr. John O'Donoghue,(28/05/1956 - ),Solicitor,Fianna Fáil members of the 28th Dáil,Kerry South
Mr. Noel O'Flynn,(01/12/1951 - ),Company Director,Fianna Fáil members of the 28th Dáil,Cork North-Central
Dr. Rory O'Hanlon,(07/02/1934 - ),Public Representative and Medical Practitioner,Fianna Fáil members of the 28th Dáil,Cavan-Monaghan
Mr. Batt O'Keeffe,(02/04/1945 - ),Public Representative Formerly Lecturer in Cork Institute of Technology,Fianna Fáil members of the 28th Dáil,Cork South-Central
Mr. Edward O'Keeffe,(01/08/1942 - ),Formerly Company Director Farmer,Fianna Fáil members of the 28th Dáil,Nominated by the Taoiseach
Mr. Michael O'Kennedy,(21/02/1936 - ),Senior Counsel,Fianna Fáil members of the 28th Dáil,Cultural and Educational Panel
Ms. Mary O'Rourke,(31/05/1937 - ),Full Time Public Representative formerly Teacher,Fianna Fáil members of the 28th Dáil,Cultural and Educational Panel
Mr. Seán Power,(01/10/1960 - ),Publican,Fianna Fáil members of the 28th Dáil,Kildare
Mr. Albert Reynolds,(01/11/1932 - ),Company Director,Fianna Fáil members of the 28th Dáil,Longford -Westmeath
Mr. Dick Roche,(30/03/1947 - ),Public Representative University Lecturer,Fianna Fáil members of the 28th Dáil,Wicklow
Mr. Eoin Ryan,(24/02/1953 - ),Retailer and Restaurateur,Fianna Fáil members of the 28th Dáil,Nominated by the Taoiseach
Mr. Brendan Smith,(01/06/1956 - ),Public Representative former Adviser to Government Minister,Fianna Fáil members of the 28th Dáil,Cavan-Monaghan
Mr. Michael Smith,(08/11/1940 - ),Farmer,Fianna Fáil members of the 28th Dáil,Tipperary North
Mr. Noel Treacy,(18/12/1952 - ),Auctioneer,Fianna Fáil members of the 28th Dáil,Galway East
Mr. Eddie Wade,(01/06/1948 - ),Salesman,Fianna Fáil members of the 28th Dáil,Limerick East
Mr. Dan Wallace,(14/06/1942 - ),Customs Clerk with Henry Ford Ltd.,Fianna Fáil members of the 28th Dáil,Cork North-Central
Ms. Mary Wallace,(13/06/1959 - ),Personnel Executive,Fianna Fáil members of the 28th Dáil,Administrative Panel
Mr. Joe Walsh,(01/05/1943 - ),Dairy Manager,Fianna Fáil members of the 28th Dáil,Cork South-West
Dr. Michael J. Woods,(08/12/1935 - ),Marketing Consultant and Managing Director.,Fianna Fáil members of the 28th Dáil,Dublin (Clontarf)
Mr. G.V. Wright,(03/08/1947 - ),Businessman,Fianna Fáil members of the 28th Dáil,Nominated by the Taoiseach
