Mr. Michael Finneran,(10/09/1947 - ),Formerly psychiatic nurse.,Fianna Fáil members of the 29th Dáil,Administrative Panel
Dr. Dermot Fitzpatrick,(12/04/1940 - ),Family Doctor and Dentist,Fianna Fáil members of the 29th Dáil,Dublin Central
Mr. Sean Fleming,(01/02/1958 - ),Full-Time Public Representative formerly Financial Director of the Fianna Fáil Party at National Level,Fianna Fáil members of the 29th Dáil,Laoighis-Offaly
Mr. Pat (The Cope) Gallagher (Seat vacated 06-06-2009),(10/03/1948 - ),Fish exporter Public Representative,Fianna Fáil members of the 29th Dáil,Donegal South-West
Mr. Jim Glennon,(07/07/1953 - ),Formely Chief Executive of Medisec Ireland.,Fianna Fáil members of the 29th Dáil,Industrial and Commercial Panel
Ms. Mary Hanafin,(01/06/1959 - ),Former secondary school teacher Full-Time Public Representative,Fianna Fáil members of the 29th Dáil,Dún Laoghaire
Mr. Sean Haughey,(08/11/1961 - ),Full-Time Public Representative,Fianna Fáil members of the 29th Dáil,Administrative Panel
Ms. Máire Hoctor,(20/01/1963 - ),Fianna Fáil (Fianna Fáil members of the 29th Dáil),Fianna Fáil members of the 29th Dáil,Tipperary North
Mr. Joe Jacob,(01/04/1939 - ),Public Representative Licenced Vintner,Fianna Fáil members of the 29th Dáil,Wicklow
Ms. Cecilia Keaveney,(27/11/1968 - ),Teacher,Fianna Fáil members of the 29th Dáil,Donegal North-East
Mr. Billy Kelleher,(20/01/1968 - ),Farmer,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
Mr. Peter Kelly,(17/08/1944 - ),Formerly a Funeral Director and a Publican.,Fianna Fáil members of the 29th Dáil,Longford-Roscommon
Mr. Tony Killeen,(09/06/1952 - ),Public Representative formerly National School Teacher,Fianna Fáil members of the 29th Dáil,Clare
Mr. Séamus Kirk,(26/04/1945 - ),Farmer,Fianna Fáil members of the 29th Dáil,Louth
Mr. Tom Kitt,(11/07/1952 - ),Teacher,Fianna Fáil members of the 29th Dáil,Dublin South
Mr. Brian Joseph Lenihan,(21/05/1959 - ),Senior Counsel,Fianna Fáil members of the 29th Dáil,Dublin West
Mr. Conor Lenihan,(03/03/1963 - ),Journalist Company Executive,Fianna Fáil members of the 29th Dáil,Dublin South-West
Mr. Micheál Martin,(01/08/1960 - ),Teacher,Fianna Fáil members of the 29th Dáil,Cork South-Central
Mr. Charlie McCreevy,(30/09/1949 - ),Chartered Accountant,Fianna Fáil members of the 29th Dáil,Kildare
Dr. James McDaid,(03/10/1949 - ),Medical Doctor,Fianna Fáil members of the 29th Dáil,Donegal North-East
Mr. Thomas McEllistrim,(24/10/1968 - ),Teacher,Fianna Fáil members of the 29th Dáil,Kerry North
Mr. John McGuinness,(15/03/1955 - ),Full Time Public Representative,Fianna Fáil members of the 29th Dáil,Carlow-Kilkenny
Mr. John Anthony Moloney,(12/06/1953 - ),Air Traffic Controller Publican and Undertaker,Fianna Fáil members of the 29th Dáil,Laoighis-Offaly
Mr. Donal Moynihan,(02/10/1941 - ),Farmer,Fianna Fáil members of the 29th Dáil,Cork North-West
Mr. Michael Moynihan,(12/01/1968 - ),Farmer,Fianna Fáil members of the 29th Dáil,Cork North-West
Mr. Michael Mulcahy,(23/06/1960 - ),Barrister-at-Law,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
Mr. M. J. Nolan,(25/01/1951 - ),Manufacturer,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
Mr. Éamon Ó Cuív,(01/06/1950 - ),Co-Operative Manager,Fianna Fáil members of the 29th Dáil,Cultural and Educational Panel
Mr. Seán Ó Fearghaíl,(17/04/1960 - ),Farmer,Fianna Fáil members of the 29th Dáil,Agricultural Panel
Mr. Charlie O'Connor,(09/04/1946 - ),Former press officer for the National Youth Federation.,Fianna Fáil members of the 29th Dáil,Dublin South-West
Mr. Willie O'Dea,(01/11/1952 - ),Barrister-at-Law Lecturer,Fianna Fáil members of the 29th Dáil,Limerick East
Mr. John O'Donoghue,(28/05/1956 - ),Solicitor,Fianna Fáil members of the 29th Dáil,Kerry South
Mr. Denis O'Donovan,(23/07/1955 - ),Solicitor,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
Mr. Noel O'Flynn,(01/12/1951 - ),Company Director,Fianna Fáil members of the 29th Dáil,Cork North-Central
Mr. Batt O'Keeffe,(02/04/1945 - ),Public Representative Formerly Lecturer in Cork Institute of Technology,Fianna Fáil members of the 29th Dáil,Cork South-Central
Mr. Edward O'Keeffe,(01/08/1942 - ),Formerly Company Director Farmer,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
Mr. Peter Power,(26/01/1966 - ),Solicitor,Fianna Fáil members of the 29th Dáil,Limerick East
Mr. Seán Power,(01/10/1960 - ),Publican,Fianna Fáil members of the 29th Dáil,Kildare
Mr. Dick Roche,(30/03/1947 - ),Public Representative University Lecturer,Fianna Fáil members of the 29th Dáil,Wicklow
Mr. Eoin Ryan,(24/02/1953 - ),Retailer and Restaurateur,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
Mr. Brendan Smith,(01/06/1956 - ),Public Representative former Adviser to Government Minister,Fianna Fáil members of the 29th Dáil,Cavan-Monaghan
Mr. Michael Smith,(08/11/1940 - ),Farmer,Fianna Fáil members of the 29th Dáil,Tipperary North
Mr. Noel Treacy,(18/12/1952 - ),Auctioneer,Fianna Fáil members of the 29th Dáil,Galway East
Mr. Dan Wallace,(14/06/1942 - ),Customs Clerk with Henry Ford Ltd.,Fianna Fáil members of the 29th Dáil,Cork North-Central
Ms. Mary Wallace,(13/06/1959 - ),Personnel Executive,Fianna Fáil members of the 29th Dáil,Administrative Panel
Mr. Joe Walsh,(01/05/1943 - ),Dairy Manager,Fianna Fáil members of the 29th Dáil,Cork South-West
Mr. Ollie Wilkinson,(04/10/1944 - ),Retired farmer,Fianna Fáil members of the 29th Dáil,Waterford
Dr. Michael J. Woods,(08/12/1935 - ),Marketing Consultant and Managing Director.,Fianna Fáil members of the 29th Dáil,Dublin (Clontarf)
Mr. G.V. Wright,(03/08/1947 - ),Businessman,Fianna Fáil members of the 29th Dáil,Nominated by the Taoiseach
