Nuala Fennell,(25/11/1935 - 11/08/2009),Journalist Author,Fine Gael members of the 24th Dáil,Dublin South
Mr. Garret FitzGerald,(09/02/1926 - ),Lecturer Economist,Fine Gael members of the 24th Dáil,Industrial and Commercial Panel
Ms. Mary Flaherty,(17/05/1953 - ),Secondary School Teacher.,Fine Gael members of the 24th Dáil,Dublin North-West
Mr. Oliver J. Flanagan,(22/05/1920 - 26/04/1987),Carpenter and Auctioneer,Fine Gael members of the 24th Dáil,Leix-Offaly
Mr. Alice Glenn,(17/12/1927 - ),Public Representative dress designer and Housewife,Fine Gael members of the 24th Dáil,Dublin Central
Mr. Brendan Griffin,(28/08/1935 - ),National Teacher,Fine Gael members of the 24th Dáil,Tipperary South
Mr. Paddy Harte,(26/07/1931 - ),Farmer Butcher,Fine Gael members of the 24th Dáil,Donegal North-East
Mr. Patrick Hegarty,(26/12/1926 - 31/10/2002),Farmer,Fine Gael members of the 24th Dáil,Cork North-East
Mrs. Gemma Hussey,(11/11/1938 - ),Public Representative formerly Director of the English Language Institute Dublin,Fine Gael members of the 24th Dáil,National University of Ireland
Mr. Michael Keating,(29/09/1946 - ),Secondary Teacher,Fine Gael members of the 24th Dáil,Dublin North Central
Professor John M. Kelly,(31/08/1931 - 24/01/1991),University Professor Barrister,Fine Gael members of the 24th Dáil,Cultural and Educational Panel
Mr. Enda Kenny,(24/04/1951 - ),Teacher,Fine Gael members of the 24th Dáil,Mayo West
Mr. Gerald L'Estrange,(07/11/1917 - 05/04/1996),Farmer,Fine Gael members of the 24th Dáil,Administrative Panel
Mr. Maurice Manning,(14/06/1943 - ),University Lecturer,Fine Gael members of the 24th Dáil,Cultural and Educational Panel
Mr. John Joseph McCartin,(24/04/1939 - ),Public Representative,Fine Gael members of the 24th Dáil,Agricultural Panel
Mr. Brendan McGahon,(22/11/1936 - ),Newspaper Distributor,Fine Gael members of the 24th Dáil,Louth
Mr. Dinny McGinley,(27/04/1945 - ),Teacher,Fine Gael members of the 24th Dáil,Donegal South-West
Mr. Gay Mitchell,(01/12/1951 - ),Public Representative formerly an accountant,Fine Gael members of the 24th Dáil,Dublin South-Central
Mr. Jim Mitchell,(19/10/1946 - 01/12/2002),Brewery Executive (Computer Department),Fine Gael members of the 24th Dáil,Dublin (Ballyfermot)
Mr. David Molony,(23/08/1950 - 04/09/2002),Solicitor,Fine Gael members of the 24th Dáil,Cultural and Educational Panel
Mr. Liam (William) Anthony Naughten,(30/05/1944 - 16/11/1996),Farmer,Fine Gael members of the 24th Dáil,Agricultural Panel
Mr. Ted Nealon,(24/11/1929 - ),Journalist,Fine Gael members of the 24th Dáil,Sligo-Leitrim
Mr. Michael Noonan,(21/05/1943 - ),Teacher,Fine Gael members of the 24th Dáil,Limerick East
Mr. Fergus O'Brien,(30/03/1930 - ),Formerly Official of the E.S.B.,Fine Gael members of the 24th Dáil,Dublin South-East
Mr. William (Limerick West) O'Brien,(06/03/1918 - 05/11/1994),C.I.E. Employee Full time public representative,Fine Gael members of the 24th Dáil,Labour Panel
Mr. Thomas G. O'Donnell,(30/08/1926 - ),Journalist,Fine Gael members of the 24th Dáil,Limerick East
Mr. Jim O'Keeffe,(31/03/1941 - ),Solicitor and Notary Public,Fine Gael members of the 24th Dáil,Cork South-West
Mr. Michael O'Leary,(08/05/1936 - 11/05/2006),Barrister-at-Law,Fine Gael members of the 24th Dáil,Dublin North Central
Mr. Paddy O'Toole,(15/01/1938 - ),National School Teacher,Fine Gael members of the 24th Dáil,Nominated by the Taoiseach
Mrs. Nora Owen,(01/06/1945 - ),Chemist in industry,Fine Gael members of the 24th Dáil,Dublin North
Mr. Alan Shatter,(01/02/1951 - ),Solicitor Author and Lecturer,Fine Gael members of the 24th Dáil,Dublin South
Mr. P. J. Sheehan,(01/03/1933 - ),Auctioneer Businessman Farmer,Fine Gael members of the 24th Dáil,Cork South-West
Mr. Liam Skelly,(10/10/1941 - ),Barrister-at-Law,Fine Gael members of the 24th Dáil,Dublin West
Mrs. Madeleine Taylor-Quinn,(26/05/1951 - ),Secondary teacher Writer,Fine Gael members of the 24th Dáil,Clare
Mr. Godfrey Timmins,(06/09/1927 - 11/04/2001),General Merchant Publican,Fine Gael members of the 24th Dáil,Wicklow
Mr. Ivan Yates,(01/10/1959 - ),Farmer Businessman,Fine Gael members of the 24th Dáil,Wexford
