Mr. Seán Ó Ceallaigh,(17/04/1896 - 15/06/1994),Teacher,Fianna Fáil members of the 16th Dáil,Clare
Mr. Donogh O'Malley,( - 10/03/1968),Civil Engineer,Fianna Fáil members of the 16th Dáil,Limerick East
Mr. John Ormonde,(15/09/1905 - 25/06/1981),Teacher,Fianna Fáil members of the 16th Dáil,Waterford
Mr. James (Séamus) O'Toole,( - 24/09/1969),Publican,Fianna Fáil members of the 16th Dáil,Wicklow
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 16th Dáil,Wexford South
Ms. Mary Bridget Ryan,(31/01/1898 - 08/02/1981),Farmer,Fianna Fáil members of the 16th Dáil,Tipperary
Mr. Michael Sheridan,( - 06/07/1970),Farmer,Fianna Fáil members of the 16th Dáil,Cavan
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 16th Dáil,Cavan
Mr. Patrick J. Teehan,(14/04/1904 - 25/12/1985),Auctioneer and Farmer,Fianna Fáil members of the 16th Dáil,Administrative Panel
Mr. Oscar Traynor,(21/03/1886 - 21/12/1963),Woodcarver and Compositor,Fianna Fáil members of the 16th Dáil,Dublin North
