Mr. Sean Flanagan,(26/01/1922 - 05/02/1993),Solicitor,Fianna Fáil members of the 19th Dáil,Mayo South
Mr. Des Foley,(12/09/1940 - 05/02/1995),Fianna Fáil (Fianna Fáil members of the 19th Dáil),Fianna Fáil members of the 19th Dáil,Dublin County
Mr. Paddy Forde,(22/07/1922 - 13/05/1972),Vintner,Fianna Fáil members of the 19th Dáil,Cork Mid
Mr. Sean (Cork City) French,(08/11/1931 - ),Clerk,Fianna Fáil members of the 19th Dáil,Cork Borough
Mr. James Gallagher,(20/04/1920 - 11/03/1983),Farmer and Industrialist,Fianna Fáil members of the 19th Dáil,Sligo-Leitrim
Mr. John Geoghegan,(05/11/1913 - 05/01/1975),Transport Employee,Fianna Fáil members of the 19th Dáil,Galway West
Dr. Hugh Gibbons,(06/07/1916 - 15/11/2007),Medical Doctor,Fianna Fáil members of the 19th Dáil,Roscommon
Mr. James Gibbons,(03/08/1924 - 20/12/1997),Farmer,Fianna Fáil members of the 19th Dáil,Carlow-Kilkenny
Mr. Richard Gogan,(29/11/1899 - 28/04/1982),Home Assistance Officer,Fianna Fáil members of the 19th Dáil,Dublin North-West
Mr. Charles J. Haughey,(16/09/1925 - 13/06/2006),Formerly Accountant,Fianna Fáil members of the 19th Dáil,Dublin North-East
Augustine .A. (Gus) Healy,(20/05/1904 - 10/07/1987),Dental Laboratory Proprietor,Fianna Fáil members of the 19th Dáil,Cork Borough
Mr. Michael Herbert,(17/05/1925 - 19/06/2006),Proprietor Licensed Premises,Fianna Fáil members of the 19th Dáil,Limerick East
Dr. Patrick J. Hillery,(02/05/1923 - 12/04/2008),Medical Practitioner,Fianna Fáil members of the 19th Dáil,Clare
Mr. Michael Hilliard,(11/03/1903 - 01/01/1982),Livestock Trader,Fianna Fáil members of the 19th Dáil,Meath-Westmeath
Mr. Thomas Hussey,(25/01/1936 - ),Farmer Auctioneer and Insurance Representative,Fianna Fáil members of the 19th Dáil,Galway North-East
Mr. William Kenneally,(12/10/1925 - 26/08/2009),Partner Kenneally Bus Services Waterford.,Fianna Fáil members of the 19th Dáil,Waterford
Mr. Michael F. Kitt,(13/09/1914 - 24/12/1974),Teacher,Fianna Fáil members of the 19th Dáil,Galway North
Mr. Patrick J. Lalor,(21/07/1926 - ),General Merchant,Fianna Fáil members of the 19th Dáil,Laoighis-Offaly
Mr. Noel T. Lemass,(14/02/1929 - 13/04/1976),Commercial Traveller,Fianna Fáil members of the 19th Dáil,Dublin South-West
Mr. Joseph R. Lenehan,( - 06/12/1981),Publican,Fianna Fáil members of the 19th Dáil,Mayo North
Mr. Brian (Snr.) Lenihan,(17/11/1930 - 01/11/1995),Company Director Barrister-at-Law,Fianna Fáil members of the 19th Dáil,Industrial and Commercial Panel
Mr. Patrick Lenihan,(04/09/1902 - 11/03/1970),Company Director Hotelier,Fianna Fáil members of the 19th Dáil,Longford -Westmeath
Mr. William Loughnane,(05/08/1915 - 18/10/1982),Medical Doctor,Fianna Fáil members of the 19th Dáil,Clare-Galway South
Ms. Celia Lynch,(06/05/1908 - 16/06/1989),Housewife,Fianna Fáil members of the 19th Dáil,Dublin South-Central
Mr. Jack Lynch,(15/08/1917 - 20/10/1999),Barrister-in-law,Fianna Fáil members of the 19th Dáil,Cork Borough
Mr. Ray MacSharry,(29/04/1938 - ),Haulage Contractor and Farmer,Fianna Fáil members of the 19th Dáil,Sligo-Leitrim
Mr. Thomas (Jnr.) McEllistrim,(15/01/1926 - 25/02/2000),Farmer,Fianna Fáil members of the 19th Dáil,Kerry North
Mr. Thomas Meaney,(11/08/1931 - ),Farmer,Fianna Fáil members of the 19th Dáil,Cork Mid
Mr. Robert (Bobby) Molloy,(06/07/1936 - ),Company Director,Fianna Fáil members of the 19th Dáil,Galway West
Mr. Séan Moore,(19/05/1913 - 01/10/1986),Gas Company Official,Fianna Fáil members of the 19th Dáil,Dublin South-East
Mr. Michael Moran,(25/12/1912 - 06/05/1983),Solicitor,Fianna Fáil members of the 19th Dáil,Mayo South
Mr. Thomas Nolan,(27/07/1921 - 17/08/1992),Former Member of the Defence Forces and Wholesale Distributor,Fianna Fáil members of the 19th Dáil,Nominated by the Taoiseach
Mr. Michael J. (Limerick West) Noonan,(04/08/1935 - ),Farmer,Fianna Fáil members of the 19th Dáil,Limerick West
Mr. Timothy O'Connor,(01/10/1906 - 21/07/1986),Company Director and Merchant,Fianna Fáil members of the 19th Dáil,Kerry South
Mr. Michael O'Kennedy,(21/02/1936 - ),Senior Counsel,Fianna Fáil members of the 19th Dáil,Cultural and Educational Panel
Mr. John (Kerry) O'Leary,(03/05/1933 - ),County Council Staff Officer,Fianna Fáil members of the 19th Dáil,Kerry South
Mr. Desmond J. O'Malley,(01/02/1939 - ),Solicitor,Fianna Fáil members of the 19th Dáil,Limerick East
Mr. Patrick Power,(19/11/1928 - ),National Teacher,Fianna Fáil members of the 19th Dáil,Kildare
Mr. Seán Sherwin,,Fianna Fáil (Fianna Fáil members of the 19th Dáil),Fianna Fáil members of the 19th Dáil,Dublin South-West
Mr. Michael Smith,(08/11/1940 - ),Farmer,Fianna Fáil members of the 19th Dáil,Tipperary North
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 19th Dáil,Cavan
Mr. Eugene Timmons,( - 13/05/1999),Office Worker,Fianna Fáil members of the 19th Dáil,Dublin North-East
Mr. Jim Tunney,(25/12/1923 - 17/01/2002),Teacher,Fianna Fáil members of the 19th Dáil,Dublin North-West
Mr. Pearse Wyse,(02/03/1928 - 28/04/2009),Printing Works Manager,Fianna Fáil members of the 19th Dáil,Cork Borough
