Mr. Desmond Governey,(11/09/1920 - ),Businessman,Fine Gael members of the 22nd Dáil,Carlow-Kilkenny
Mr. Brendan Griffin,(28/08/1935 - ),National Teacher,Fine Gael members of the 22nd Dáil,Tipperary South
Mr. Paddy Harte,(26/07/1931 - ),Farmer Butcher,Fine Gael members of the 22nd Dáil,Donegal North-East
Mr. Patrick Hegarty,(26/12/1926 - 31/10/2002),Farmer,Fine Gael members of the 22nd Dáil,Cork North-East
Mr. Michael Keating,(29/09/1946 - ),Secondary Teacher,Fine Gael members of the 22nd Dáil,Dublin North Central
Professor John M. Kelly,(31/08/1931 - 24/01/1991),University Professor Barrister,Fine Gael members of the 22nd Dáil,Cultural and Educational Panel
Mr. Enda Kenny,(24/04/1951 - ),Teacher,Fine Gael members of the 22nd Dáil,Mayo West
Mr. Gerald L'Estrange,(07/11/1917 - 05/04/1996),Farmer,Fine Gael members of the 22nd Dáil,Administrative Panel
Mr. Bernard Markey,(07/11/1935 - 23/07/2003),Public Representative and former E.S.B. employee,Fine Gael members of the 22nd Dáil,Labour Panel
Mr. John Joseph McCartin,(24/04/1939 - ),Public Representative,Fine Gael members of the 22nd Dáil,Agricultural Panel
Mr. Lawrence (Larry) McMahon,(09/01/1929 - 16/02/2006),Victualler,Fine Gael members of the 22nd Dáil,Dublin County South
Mr. Gay Mitchell,(01/12/1951 - ),Public Representative formerly an accountant,Fine Gael members of the 22nd Dáil,Dublin South-Central
Mr. Jim Mitchell,(19/10/1946 - 01/12/2002),Brewery Executive (Computer Department),Fine Gael members of the 22nd Dáil,Dublin (Ballyfermot)
Mr. David Molony,(23/08/1950 - 04/09/2002),Solicitor,Fine Gael members of the 22nd Dáil,Cultural and Educational Panel
Mr. Ted Nealon,(24/11/1929 - ),Journalist,Fine Gael members of the 22nd Dáil,Sligo-Leitrim
Mr. Michael Noonan,(21/05/1943 - ),Teacher,Fine Gael members of the 22nd Dáil,Limerick East
Mr. Fergus O'Brien,(30/03/1930 - ),Formerly Official of the E.S.B.,Fine Gael members of the 22nd Dáil,Dublin South-East
Mr. William (Limerick West) O'Brien,(06/03/1918 - 05/11/1994),C.I.E. Employee Full time public representative,Fine Gael members of the 22nd Dáil,Labour Panel
Mr. Thomas G. O'Donnell,(30/08/1926 - ),Journalist,Fine Gael members of the 22nd Dáil,Limerick East
Mr. Jim O'Keeffe,(31/03/1941 - ),Solicitor and Notary Public,Fine Gael members of the 22nd Dáil,Cork South-West
Mr. Paddy O'Toole,(15/01/1938 - ),National School Teacher,Fine Gael members of the 22nd Dáil,Nominated by the Taoiseach
Mrs. Nora Owen,(01/06/1945 - ),Chemist in industry,Fine Gael members of the 22nd Dáil,Dublin North
Mr. Richie Ryan,(27/02/1929 - ),Lawyer,Fine Gael members of the 22nd Dáil,Dublin South-West
Mr. Alan Shatter,(01/02/1951 - ),Solicitor Author and Lecturer,Fine Gael members of the 22nd Dáil,Dublin South
Mr. P. J. Sheehan,(01/03/1933 - ),Auctioneer Businessman Farmer,Fine Gael members of the 22nd Dáil,Cork South-West
Mrs. Madeleine Taylor-Quinn,(26/05/1951 - ),Secondary teacher Writer,Fine Gael members of the 22nd Dáil,Clare
Mr. Godfrey Timmins,(06/09/1927 - 11/04/2001),General Merchant Publican,Fine Gael members of the 22nd Dáil,Wicklow
Mr. James White,(02/01/1938 - ),Poultry Farmer Supermarket and Hotel Director,Fine Gael members of the 22nd Dáil,Donegal-Leitrim
Mr. Ivan Yates,(01/10/1959 - ),Farmer Businessman,Fine Gael members of the 22nd Dáil,Wexford
