Mr. James Fitzgerald-Kenney,(01/01/1878 - 21/10/1956),Senior Counsel,Fine Gael members of the 9th Dáil,Mayo South
Capt. Patrick Giles,(01/01/1900 - 13/03/1965),Irish Army Captain,Fine Gael members of the 9th Dáil,Meath-Westmeath
Mr. Denis J. Gorey,(25/05/1874 - 20/02/1940),Farmer,Fine Gael members of the 9th Dáil,Carlow-Kilkenny
Mr. John Keating,,Farmer and Livestock Shipper,Fine Gael members of the 9th Dáil,Wexford
Mr. Myles Keogh,( - 30/08/1952),Physician and Surgeon,Fine Gael members of the 9th Dáil,Dublin South
Mr. Cecil Patrick Lavery,(06/10/1894 - 16/12/1967),Barrister-at-law,Fine Gael members of the 9th Dáil,Dublin County
Mr. Timothy Linehan,(04/08/1905 - ),Solicitor,Fine Gael members of the 9th Dáil,Cork North
Mr. Fionán Lynch,(17/03/1889 - 03/06/1966),Barrister-at-law,Fine Gael members of the 9th Dáil,Kerry South
Mr. Seán (Major-General) Mac Eoin,( - 07/07/1973),Former Army Officer,Fine Gael members of the 9th Dáil,Longford -Westmeath
Mr. Michael Óg McFadden,(01/01/1885 - 27/08/1958),Merchant and Auctioneer,Fine Gael members of the 9th Dáil,Donegal
Mr. Patrick McGilligan,(12/04/1889 - 15/11/1979),Lawyer and University Professor,Fine Gael members of the 9th Dáil,National University of Ireland
Mr. Patrick McGovern (Gregory),( - 07/02/1949),Farmer,Fine Gael members of the 9th Dáil,Cavan
Mr. Daniel McMenamin,(01/03/1882 - ),Barrister-at-law,Fine Gael members of the 9th Dáil,Donegal
Capt. Sydney B. (Captain) Minch,(14/06/1893 - 12/03/1970),Brewer,Fine Gael members of the 9th Dáil,Kildare
Mr. Joseph W. Mongan,(11/03/1880 - 12/03/1951),Hotel Proprietor,Fine Gael members of the 9th Dáil,Galway
Mr. Daniel Morrissey,( - 01/01/1981),Auctioneer,Fine Gael members of the 9th Dáil,Tipperary Mid North and South
Mr. Martin Nally,( - 01/08/1966),Farmer,Fine Gael members of the 9th Dáil,Mayo South
Mr. Timothy Joseph O'Donovan,(04/04/1881 - 01/01/1951),Farmer,Fine Gael members of the 9th Dáil,Cork West
Mr. Thomas Francis (Snr.) O'Higgins,( - 01/11/1953),Medical Practitioner,Fine Gael members of the 9th Dáil,Dublin North
Mr. Daniel O'Leary,(01/09/1877 - 31/03/1951),Farmer and Vintner,Fine Gael members of the 9th Dáil,Cork North
Mr. Dermot (Gun) O'Mahony,(02/04/1881 - 22/04/1960),Farmer,Fine Gael members of the 9th Dáil,Wicklow
Mr. Eamonn O'Neill,( - 03/11/1954),Company Director,Fine Gael members of the 9th Dáil,Cork West
Mr. John Joseph O'Shaughnessy,,Secretary of West Limerick Farmers' Union,Fine Gael members of the 9th Dáil,Limerick
Mr. John Marcus O'Sullivan,(18/02/1881 - 09/02/1948),University Professor,Fine Gael members of the 9th Dáil,Kerry
Bridget Mary Redmond,( - 03/05/1952),Landowner,Fine Gael members of the 9th Dáil,Waterford
Ms. Mary Reynolds,(10/10/1889 - 29/08/1974),Farmer Grocer and Spirit Merchant,Fine Gael members of the 9th Dáil,Leitrim-Sligo
Mr. Martin Roddy,( - 08/01/1948),Newspaper Editor Company Director,Fine Gael members of the 9th Dáil,Leitrim-Sligo
Mr. Patrick James Rogers,(01/02/1900 - 22/03/1963),Farmer,Fine Gael members of the 9th Dáil,Leitrim-Sligo
Colonel Jeremiah Ryan,(30/07/1891 - ),Farmer,Fine Gael members of the 9th Dáil,Tipperary
Mr. Nicholas Wall,(06/08/1884 - 03/12/1939),Farmer,Fine Gael members of the 9th Dáil,Waterford
