Mr. Peader Maher,(01/02/1924 - ),Publican,Fianna Fáil members of the 15th Dáil,Leix-Offaly
Mr. Seán (Cork) McCarthy,( - 14/03/1974),Teacher,Fianna Fáil members of the 15th Dáil,Cork South-East
Mr. Thomas (Snr.) McEllistrim,(14/10/1894 - 04/12/1973),Farmer,Fianna Fáil members of the 15th Dáil,Kerry
Mr. Patrick McGrath,( - 20/06/1956),Fianna Fáil (Fianna Fáil members of the 15th Dáil),Fianna Fáil members of the 15th Dáil,Cork Borough
Mr. Martin Medlar,(04/12/1899 - 04/06/1965),Farmer,Fianna Fáil members of the 15th Dáil,Carlow-Kilkenny
Mr. John W. Moher,(07/02/1909 - 10/11/1985),Farmer and Auctioneer,Fianna Fáil members of the 15th Dáil,Cork East
Mr. Patrick Mooney,(12/11/1903 - 30/10/1989),Fianna Fáil (Fianna Fáil members of the 15th Dáil),Fianna Fáil members of the 15th Dáil,Monaghan
Mr. Michael Moran,(25/12/1912 - 06/05/1983),Solicitor,Fianna Fáil members of the 15th Dáil,Mayo South
Mr. Seán Moylan,( - 16/11/1957),Building Contractor,Fianna Fáil members of the 15th Dáil,Cork Mid North South South-East West
Mr. Donnchadh Ó Briain,(17/11/1897 - 22/09/1981),Irish Teacher and Assistant Creamery Manager,Fianna Fáil members of the 15th Dáil,Limerick
Mr. Donogh O'Malley,( - 10/03/1968),Civil Engineer,Fianna Fáil members of the 15th Dáil,Limerick East
Mr. John Ormonde,(15/09/1905 - 25/06/1981),Teacher,Fianna Fáil members of the 15th Dáil,Waterford
Dr. James Ryan,(06/12/1891 - 25/09/1970),Physician Farmer and Company Director,Fianna Fáil members of the 15th Dáil,Wexford South
Ms. Mary Bridget Ryan,(31/01/1898 - 08/02/1981),Farmer,Fianna Fáil members of the 15th Dáil,Tipperary
Mr. Michael Sheridan,( - 06/07/1970),Farmer,Fianna Fáil members of the 15th Dáil,Cavan
Mr. Patrick Smith,(17/07/1901 - 18/03/1982),Farmer,Fianna Fáil members of the 15th Dáil,Cavan
Mr. Oscar Traynor,(21/03/1886 - 21/12/1963),Woodcarver and Compositor,Fianna Fáil members of the 15th Dáil,Dublin North
Mr. Thomas Walsh,(18/12/1901 - 14/07/1956),Farmer,Fianna Fáil members of the 15th Dáil,Agricultural Panel
