Mr. Michael Finucane,(01/02/1943 - ),Full Time Public Representative formerly Shipping Agent Manager,Fine Gael members of the 28th Dáil,Limerick West
Ms. Frances Fitzgerald,(01/08/1950 - ),Full-Time Public Representative formerly Social Worker co-author,Fine Gael members of the 28th Dáil,Dublin South-East
Mr. Charles Flanagan,(01/11/1956 - ),Public Representative Solicitor,Fine Gael members of the 28th Dáil,Laoighis-Offaly
Mr. Brian Hayes,(23/08/1969 - ),Full-time Public Representative formerly School Teacher,Fine Gael members of the 28th Dáil,Nominated by the Taoiseach
Mr. Tom Hayes,(16/02/1952 - ),Farmer,Fine Gael members of the 28th Dáil,Tipperary South
Mr. Jim Higgins,(04/05/1945 - ),Full-Time Public Representative formerly Post-Primary Teacher,Fine Gael members of the 28th Dáil,Nominated by the Taoiseach
Mr. Phil Hogan,(04/07/1960 - ),Public Representative Insurance Broker Auctioneer,Fine Gael members of the 28th Dáil,Industrial and Commercial Panel
Mr. Enda Kenny,(24/04/1951 - ),Teacher,Fine Gael members of the 28th Dáil,Mayo West
Mr. Pádraic McCormack,(16/05/1942 - ),Auctioneer and Company Director,Fine Gael members of the 28th Dáil,Agricultural Panel
Mr. Brendan McGahon,(22/11/1936 - ),Newspaper Distributor,Fine Gael members of the 28th Dáil,Louth
Mr. Dinny McGinley,(27/04/1945 - ),Teacher,Fine Gael members of the 28th Dáil,Donegal South-West
Mr. Paul McGrath,(13/02/1948 - ),Teacher,Fine Gael members of the 28th Dáil,Longford -Westmeath
Mr. Gay Mitchell,(01/12/1951 - ),Public Representative formerly an accountant,Fine Gael members of the 28th Dáil,Dublin South-Central
Mr. Jim Mitchell,(19/10/1946 - 01/12/2002),Brewery Executive (Computer Department),Fine Gael members of the 28th Dáil,Dublin (Ballyfermot)
Ms. Olivia Mitchell,(31/07/1947 - ),Teacher,Fine Gael members of the 28th Dáil,Dublin South
Mr. Denis Naughten,(23/06/1973 - ),Research Scientist,Fine Gael members of the 28th Dáil,Agricultural Panel
Mr. Dan Neville,(08/12/1946 - ),Formerly Personnel Manager.,Fine Gael members of the 28th Dáil,Labour Panel
Mr. Michael Noonan,(21/05/1943 - ),Teacher,Fine Gael members of the 28th Dáil,Limerick East
Mr. Jim O'Keeffe,(31/03/1941 - ),Solicitor and Notary Public,Fine Gael members of the 28th Dáil,Cork South-West
Mrs. Nora Owen,(01/06/1945 - ),Chemist in industry,Fine Gael members of the 28th Dáil,Dublin North
Mr. John Perry,(15/08/1956 - ),Businessman,Fine Gael members of the 28th Dáil,Sligo-Leitrim
Mr. Gerry Reynolds,(01/04/1961 - ),Businessman,Fine Gael members of the 28th Dáil,Industrial and Commercial Panel
Mr. Michael Ring,(24/12/1953 - ),Full_Time Public Representative Formerly Auctioneer,Fine Gael members of the 28th Dáil,Mayo West
Mr. Alan Shatter,(01/02/1951 - ),Solicitor Author and Lecturer,Fine Gael members of the 28th Dáil,Dublin South
Mr. P. J. Sheehan,(01/03/1933 - ),Auctioneer Businessman Farmer,Fine Gael members of the 28th Dáil,Cork South-West
Mr. David Stanton,(15/02/1957 - ),Public Representative formerly Teacher and Career Guidance Counsellor,Fine Gael members of the 28th Dáil,Cork East
Mr. Billy Godfrey Timmins,(01/10/1959 - ),Army Officer,Fine Gael members of the 28th Dáil,Wicklow
Mr. Ivan Yates,(01/10/1959 - ),Farmer Businessman,Fine Gael members of the 28th Dáil,Wexford
