Mr. Patrick S. Donegan,(29/10/1923 - 26/11/2000),Businessman and Farmer,Fine Gael members of the 15th Dáil,Louth
Mr. Peadar S. Doyle,( - 04/08/1956),Engineer,Fine Gael members of the 15th Dáil,Dublin South
Sir Anthony Charles Esmonde,(18/01/1899 - 01/01/1981),Medical Practitioner and Farmer,Fine Gael members of the 15th Dáil,Wexford
Mr. Charles Fagan,(01/10/1881 - 08/05/1974),Farmer and Salesmaster,Fine Gael members of the 15th Dáil,Longford -Westmeath
Mr. Thomas A. Finlay,,Chief Justice Barrister-at-Law,Fine Gael members of the 15th Dáil,Dublin South-Central
Mr. Oliver J. Flanagan,(22/05/1920 - 26/04/1987),Carpenter and Auctioneer,Fine Gael members of the 15th Dáil,Leix-Offaly
Capt. Patrick Giles,(01/01/1900 - 13/03/1965),Irish Army Captain,Fine Gael members of the 15th Dáil,Meath-Westmeath
Mr. Brendan M. Glynn,(06/01/1910 - 10/07/1986),Solicitor,Fine Gael members of the 15th Dáil,Galway South
Mr. James M. Hession,(05/11/1912 - 12/01/1999),Solicitor,Fine Gael members of the 15th Dáil,Galway North
Mr. Joseph Hughes,(18/09/1905 - 20/01/1960),Farmer,Fine Gael members of the 15th Dáil,Carlow-Kilkenny
Mr. Henry Kenny,(07/09/1913 - 25/09/1975),Teacher,Fine Gael members of the 15th Dáil,Mayo South
Mr. Patrick James Lindsay,(18/01/1914 - 29/06/1993),Senior Counsel,Fine Gael members of the 15th Dáil,Mayo North
Mr. Thaddeus Lynch,( - 25/10/1966),Auctioneer,Fine Gael members of the 15th Dáil,Waterford
Mr. Seán (Major-General) Mac Eoin,( - 07/07/1973),Former Army Officer,Fine Gael members of the 15th Dáil,Longford -Westmeath
Mr. David John Madden,( - 31/07/1955),Farmer and Auctioneer,Fine Gael members of the 15th Dáil,Industrial and Commercial Panel
Mr. Timothy (Tadhg) Manley,(20/04/1893 - 24/08/1976),Teacher,Fine Gael members of the 15th Dáil,Cork South
Mr. Patrick McGilligan,(12/04/1889 - 15/11/1979),Lawyer and University Professor,Fine Gael members of the 15th Dáil,National University of Ireland
Mr. Daniel McMenamin,(01/03/1882 - ),Barrister-at-law,Fine Gael members of the 15th Dáil,Donegal
Mr. Daniel Morrissey,( - 01/01/1981),Auctioneer,Fine Gael members of the 15th Dáil,Tipperary Mid North and South
General Richard Mulcahy,(10/05/1886 - 16/12/1971),Company Director,Fine Gael members of the 15th Dáil,Dublin (Clontarf)
Mr. William Murphy,(12/02/1892 - 16/11/1967),Publican,Fine Gael members of the 15th Dáil,Clare
Mr. Patrick O'Donnell,( - 04/10/1970),Solicitor,Fine Gael members of the 15th Dáil,Donegal West
Mr. John O'Donovan,( - 17/05/1982),Lecturer U.C.D.,Fine Gael members of the 15th Dáil,Dublin South-East
Mr. Michael Joseph O'Higgins,(01/11/1917 - 09/03/2005),Solicitor,Fine Gael members of the 15th Dáil,Dublin South-West
Mr. Thomas Francis (Jnr.) O'Higgins,(23/07/1916 - 25/02/2003),Lawyer,Fine Gael members of the 15th Dáil,Leix-Offaly
Mr. Patrick (Virginia) O'Reilly,(01/04/1927 - 19/02/1994),Farmer,Fine Gael members of the 15th Dáil,Cavan
Mr. Denis J. O'Sullivan,(05/03/1918 - 20/07/1987),Merchant Publican and Auctioneer,Fine Gael members of the 15th Dáil,Cork North
Mr. Patrick W. Palmer,( - 21/03/1971),National Teacher,Fine Gael members of the 15th Dáil,Kerry South
Ms. Mary Reynolds,(10/10/1889 - 29/08/1974),Farmer Grocer and Spirit Merchant,Fine Gael members of the 15th Dáil,Leitrim-Sligo
Mr. Joseph Roddy,( - 03/10/1965),Company Director and Farmer,Fine Gael members of the 15th Dáil,Sligo-Leitrim
Mr. Éamon Rooney,( - 09/11/1993),Insurance Broker,Fine Gael members of the 15th Dáil,Dublin County
Mr. Gerard Sweetman,(10/06/1908 - 28/01/1970),Solicitor,Fine Gael members of the 15th Dáil,Agricultural Panel
